AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement14.U.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
14.92,23.19,13.02553259,13.79217849,11.14990694,21.5100187,33.68077516,4.12E-17,-0.690043981,0,20.84580388,19.19175418,7.870573025,0,1.608316749,3.043569192,-6.548924383,360,359,19,324,19,310,193,310,290,270,242.5,245,63,156.5
14.92,23.19,13.04,13.8,11.16,21.51,33.65,0,0,0,20.85,19.14,7.87,0,1.59,3.05,0,360,359,17,324,17,310,192,310,290,270,242.5,245,63,157.2
14.92,23.19,13.07,13.78,11.12,21.51,33.62,0,1.63,0,20.86,18.98,7.85,0,1.6,3.08,15.76,360,359,17,324,17,310,192,310,290,270,242.5,245,63,156.6
14.92,23.19,13.07,13.78,11.12,21.51,33.62,0,1.63,0,20.86,18.98,7.85,0,1.6,3.08,15.76,360,359,17,324,17,311,192,310,290,270,242.5,245,63,156.8
14.92,23.19,13.07009252,13.79582002,11.15259789,21.49357229,33.65220748,-9.13E-15,1.70098889,0,20.84316695,18.88956495,7.798329964,0,1.515499177,3.054075222,15.26848752,360,359,17,324,17,311,191,310,290,270,242.5,245,63,156.3
14.92,23.19,13.06,13.81,11.17,21.49,33.66,0,1.76,0,20.84,18.84,7.83,0,1.48,3.03,15.7,360,359,17,324,17,311,192,310,290,270,242.5,245,63,156.6
14.92,23.19,13.03,13.81,11.14,21.52,33.61,0,1.52,0,20.87,18.96,8.03,0,1.59,3.03,15.81,360,359,17,325,17,311,192,310,290,270,242.5,245,63,156.8
14.92,23.19,13.03,13.81,11.14,21.52,33.61,0,1.52,0,20.87,18.96,8.03,0,1.59,3.03,15.81,360,359,17,325,17,311,192,310,290,270,242.5,245,63,156.9
14.92,23.19,13.09,13.8,11.2,21.51,33.54,0,0,0,20.87,18.96,7.89,0,1.63,3.01,0,360,359,17,325,17,311,192,310,290,270,242.5,245,63,156.1
14.92,23.19,13.09,13.8,11.2,21.51,33.54,0,0,0,20.87,18.96,7.89,0,1.63,3.01,0,360,359,18,325,18,311,192,310,290,270,242.5,245,63,156.3
14.92,23.19,13.09,13.8,11.2,21.51,33.54,0,0,0,20.87,18.96,7.89,0,1.63,3.01,0,360,359,17,325,17,311,192,310,290,270,242.5,245,63,156
14.92,23.19,13.06,13.81,11.22,21.53,33.52,0,0,0,20.88,19.02,7.86,0,1.68,3.03,0,360,359,16,325,16,312,192,310,290,270,242.5,245,63,156.3
14.92,23.19,13.08,13.86,11.18,21.52,33.58,0,0,0,20.86,19.15,7.88,0,1.71,3.06,0,360,359,17,325,17,312,193,310,290,270,242.5,245,63,156.6
14.92,23.19,13.08,13.86,11.18,21.52,33.58,0,0,0,20.86,19.15,7.88,0,1.71,3.06,0,360,359,17,325,17,312,193,310,290,270,242.5,245,63,156.5492481
14.92,23.19,13.06,13.86,11.23,21.48,33.58,0,1.53,0,20.86,19.1,7.88,0,1.58,3.05,15.86,360,359,17,325,17,312,193,310,290,270,242.5,245,63,156.5
14.92,23.19,13.06,13.86,11.23,21.48,33.58,0,1.53,0,20.86,19.1,7.88,0,1.58,3.05,15.86,360,359,17,325,17,312,193,310,290,270,242.5,245,63,156.7
14.92,23.19,13.06,13.86,11.23,21.48,33.58,0,1.53,0,20.86,19.1,7.88,0,1.58,3.05,15.86,360,359,17,325,17,312,193,310,289.9999994,270,242.5,245,63,156.3100322
14.92,23.19,13.05,13.8,11.2,21.51,33.56,0,0,0,20.87,18.85,7.91,0,1.54,2.99,0,360,359,18,324,18,312,193,310,290,270,242.5,245,63,156
14.92,23.19,13.05,13.8,11.2,21.51,33.56,0,0,0,20.87,18.85,7.91,0,1.54,2.99,0,360,359,19,324,19,312,193,310,290,270,242.5,245,63,156.5
14.92,23.19,13.04,13.87,11.19,21.5,33.58,0,0,0,20.85,18.93,7.78,0,1.52,3.02,0,360,359,16,324,16,312,193,310,290,270,242.5,245,63,157
14.92,23.19,13.04,13.87,11.19,21.5,33.58,0,0,0,20.85,18.93,7.78,0,1.52,3.02,0,360,359,17,324,17,312,193,310,290,270,242.5,245,63,156.1
14.92,23.19,13.04,13.87,11.19,21.5,33.58,0,0,0,20.85,18.93,7.78,0,1.52,3.02,0,360,360,18,324,18,312,194,310,290,270,242.5,245,63,156.9
14.92,23.19,13.08,13.84,11.22,21.55,33.6,0,0,0,20.87,18.93,7.82,0,1.58,3.06,0,360,360,16,324,16,312,194,310,290,270,242.5,245,63,156.8
14.92,23.19,13.08,13.84,11.22,21.55,33.6,0,0,0,20.87,18.93,7.82,0,1.58,3.06,0,360,360,16,324,16,312,195,310,290,270,242.5,245,63,157
14.92,23.19,13.1,13.83,11.13,21.51,33.64,2.62,1.64,0,20.86,19.15,7.86,0,1.54,3.06,15.8,360,360,16,324,16,312,194,310,290.1,270,242.5,245,63,157.3
14.92,23.19,13.1,13.83,11.13,21.51,33.64,2.62,1.64,0,20.86,19.15,7.86,0,1.54,3.06,15.8,360,360,17,324,17,312,194,310,290.1,270,242.5,245,63,157.2
14.92,23.19,13.06,13.86,11.26,21.5,33.53,0,1.57,0,20.87,18.97,7.86,0,1.5,3.05,15.82,360,360,17,324,17,312,194,310,290.1,270,242.5,245,63,156.8
14.92,23.19,13.06,13.86,11.26,21.5,33.53,0,1.57,0,20.87,18.97,7.86,0,1.5,3.05,15.82,360,360,18,324,18,312,194,310,290.1,270,242.5,245,63,156.9
14.92,23.19,13.06,13.86,11.26,21.5,33.53,0,1.57,0,20.87,18.97,7.86,0,1.5,3.05,15.82,360,360,17,324,17,312,194,310,290.1,270,242.5,245,63,156.6
14.92,23.19,13.08,13.92,11.29,21.52,33.45,0,0,0,20.9,18.98,7.89,0,1.48,3.02,0,360,360,17,324,17,312,194,310,290.1,270,242.5,245,63,157
14.92,23.19,13.08,13.92,11.29,21.52,33.45,0,0,0,20.9,18.98,7.89,0,1.48,3.02,0,360,360,17,324,17,312,194,310,290.1,270,242.5,245,63,157.2
14.92,23.19,13.08,13.86,11.27,21.53,33.49,0,1.77,0,20.88,18.94,7.83,0,1.55,3.03,15.74,360,360,17,324,17,312,193,310,290.1,270,242.5,245,63,156.9
14.92,23.19,13.08,13.86,11.27,21.53,33.49,0,1.77,0,20.88,18.94,7.83,0,1.55,3.03,15.74,360,360,17,324,17,312,193,310,290,270,242.5,245,63,156.2
14.92,23.19,13.1,13.83,11.19,21.48,33.54,0,3.29,0,20.89,18.91,7.89,0,1.6,3.03,14.85,360,360,18,324,18,312,194,310,290,270,242.5,245,63,156.3
14.92,23.19,13.1,13.83,11.19,21.48,33.54,0,3.29,0,20.89,18.91,7.89,0,1.6,3.03,14.85,360,361,17,324,17,312,194,310.1,290,270,242.5,245,63,156.2
14.92,23.19,13.1,13.83,11.19,21.48,33.54,0,3.29,0,20.89,18.91,7.89,0,1.6,3.03,14.85,360,361,19,324,19,312,193,310.1,290,270,242.5,245,63,156.7
14.92,23.19,13.08,13.94,11.24,21.49,33.54,0,1.55,0,20.85,18.86,7.84,0,1.54,3.03,15.87,360,361,17,324,17,312,193,310.1,290,270,242.5,245,63,156.8
14.92,23.19,13.08,13.94,11.24,21.49,33.54,0,1.55,0,20.85,18.86,7.84,0,1.54,3.03,15.87,360,361,18,324,18,312,193,310.1,290,270,242.5,245,63,156.1
14.92,23.19,13.05,13.85,11.34,21.53,33.46,0,0,0,20.89,18.96,7.91,0,1.6,3.07,0,360,361,17,324,17,312,193,310.1,290,270,242.5,245,63,156.6
14.92,23.19,13.05,13.85,11.34,21.53,33.46,0,0,0,20.89,18.96,7.91,0,1.6,3.07,0,360,360,17,324,17,312,193,310.1,290,270,242.5,245,63,156.7
14.92,23.19,13.04,13.89,11.27,21.48,33.45,0,0,0,20.87,19.02,7.87,0,1.51,3.01,0,360,361,16,324,16,312,193,310,290,270,242.6,245,63.1,156.2
14.92,23.19,13.04,13.89,11.27,21.48,33.45,0,0,0,20.87,19.02,7.87,0,1.51,3.01,0,360,361,18,324,18,312,193,310,290,270,242.6,245,63.1,156.2
14.92,23.19,13.04,13.89,11.27,21.48,33.45,0,0,0,20.87,19.02,7.87,0,1.51,3.01,0,360,361,18,324,18,312,193,310,290,270,242.6,245,63.1,157
14.92,23.19,13.07,13.84,11.28,21.49,33.49,0,1.73,0,20.86,18.94,7.94,0,1.63,3.05,15.75,359,361,17,324,17,312,192,310,289.9,270,242.5,245,63.1,157.3
14.92,23.19,13.07,13.84,11.28,21.49,33.49,0,1.73,0,20.86,18.94,7.94,0,1.63,3.05,15.75,360,361,17,324,17,312,193,310,289.9,270,242.6,245,63.1,157.5
14.92,23.19,13.04,13.89,11.17,21.48,33.51,0,0,0,20.88,19.05,7.9,0,1.53,3.05,0,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,157
14.92,23.19,13.04,13.89,11.17,21.48,33.51,0,0,0,20.88,19.05,7.9,0,1.53,3.05,0,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,157.2
14.92,23.19,13.08,13.79,11.18,21.5,33.62,0,1.64,0,20.89,18.93,7.88,0,1.6,3.05,15.75,359,361,17,324,17,312,193,310,289.9,270,242.6,245,63.1,157.1
14.92,23.19,13.08,13.79,11.18,21.5,33.62,0,1.64,0,20.89,18.93,7.88,0,1.6,3.05,15.75,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,156.7
14.92,23.19,13.08,13.79,11.18,21.5,33.62,0,1.64,0,20.89,18.93,7.88,0,1.6,3.05,15.75,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,157.2
14.92,23.19,13.08,13.86,11.26,21.5,33.5,0,1.55,0,20.89,18.98,7.85,0,1.53,3.05,15.87,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,157
14.92,23.19,13.08,13.86,11.26,21.5,33.5,0,1.55,0,20.89,18.98,7.85,0,1.53,3.05,15.87,359,361,17,324,17,312,193,310,289.9,270,242.6,245,63.1,156.2
14.92,23.19,13.04,13.84,11.27,21.49,33.51,0,1.7,0,20.9,18.86,7.82,0,1.55,3.03,15.78,359,361,17,324,17,312,193,310,289.9,270,242.6,245,63.1,156.7
14.92,23.19,13.04,13.84,11.27,21.49,33.51,0,1.7,0,20.9,18.86,7.82,0,1.55,3.03,15.78,359,361,17,324,17,312,192,310,289.9,270,242.6,245,63.1,157
14.92,23.19,13.04,13.83,11.2,21.49,33.6,0,1.64,0,20.87,19.05,7.81,0,1.5,3.04,15.77,359,361,16,324,16,312,192,310,289.9,270,242.6,245,63.1,157
14.92,23.19,13.04,13.83,11.2,21.49,33.6,0,1.64,0,20.87,19.05,7.81,0,1.5,3.04,15.77,359,361,18,324,18,312,196,310,289.9,270,242.6,245,63.1,156.8
14.92,23.19,13.07,13.87,11.27,21.55,33.58,0,1.67,0,20.89,18.79,7.87,0,1.64,3.03,15.8,360,361,17,324,17,312,193,310,289.9,270,242.6,245,63.1,157.1
14.92,23.19,13.07,13.87,11.27,21.55,33.58,0,1.67,0,20.89,18.79,7.87,0,1.64,3.03,15.8,360,361,16,324,16,312,193,310,290,270,242.6,245,63.1,156.7
14.92,23.19,13.07,13.87,11.27,21.55,33.58,0,1.67,0,20.89,18.79,7.87,0,1.64,3.03,15.8,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,156.6
14.92,23.19,13.05,13.78,11.25,21.46,33.58,0,0,0,20.88,18.95,7.87,0,1.58,3.03,0,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,155.9
14.92,23.19,13.05,13.78,11.25,21.46,33.58,0,0,0,20.88,18.95,7.87,0,1.58,3.03,0,360,361,18,324,18,312,192,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.04,13.85,11.21,21.44,33.51,0,0,0,20.88,19.07,7.87,0,1.5,3.02,0,360,361,18,324,18,312,193,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.04,13.85,11.21,21.44,33.51,0,0,0,20.88,19.07,7.87,0,1.5,3.02,0,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.4
14.92,23.19,13.08,13.79,11.19,21.49,33.65,0,1.7,0,20.87,18.86,7.84,0,1.63,3.03,15.74,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,156.9
14.92,23.19,13.08,13.79,11.19,21.49,33.65,0,1.7,0,20.87,18.86,7.84,0,1.63,3.03,15.74,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.5
14.92,23.19,13.08,13.79,11.19,21.49,33.65,0,1.7,0,20.87,18.86,7.84,0,1.63,3.03,15.74,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.4
14.92,23.19,13.07,13.83,11.18,21.52,33.67,0,0,0,20.85,18.91,7.87,0,1.57,3.04,0,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.07,13.83,11.18,21.52,33.67,0,0,0,20.85,18.91,7.87,0,1.57,3.04,0,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,155.8
14.92,23.19,13.08,13.84,11.21,21.53,33.66,0,0,0,20.86,18.91,7.84,0,1.64,3.06,0,360,361,17,325,17,312,193,310,290,270,242.6,245,63.1,155.6
14.92,23.19,13.08,13.84,11.21,21.53,33.66,0,0,0,20.86,18.91,7.84,0,1.64,3.06,0,360,361,17,325,17,312,192,310,290,270,242.6,245,63.1,156.2
14.92,23.19,13.09,13.82,11.31,21.53,33.56,0,1.58,0,20.85,19.13,7.9,0,1.61,3.05,15.81,360,361,17,325,17,312,192,310.1,290,270,242.6,245,63.1,156.5
14.92,23.19,13.09,13.82,11.31,21.53,33.56,0,1.58,0,20.85,19.13,7.9,0,1.61,3.05,15.81,360,361,18,325,18,312,192,310.1,290,270,242.6,245,63.1,156.1
14.92,23.19,13.09,13.82,11.31,21.53,33.56,0,1.58,0,20.85,19.13,7.9,0,1.61,3.05,15.81,360,360,18,325,18,312,192,310.1,290,270,242.6,245,63.1,156.6
14.92,23.19,13.06,13.87,11.28,21.52,33.53,0,1.59,0,20.87,18.92,7.87,0,1.55,3.02,15.86,360,361,17,324,17,312,192,310.1,290,270,242.6,245,63.1,156.5
14.92,23.19,13.06,13.87,11.28,21.52,33.53,0,1.59,0,20.87,18.92,7.87,0,1.55,3.02,15.86,360,360,17,324,17,312,192,310.1,290,270,242.6,245,63.1,156.2
14.92,23.19,13.07,13.82,11.21,21.52,33.59,0,0,0,20.88,18.9,7.87,0,1.57,3.03,0,360,361,17,324,17,312,192,310.1,290,270,242.6,245,63.1,157
14.92,23.19,13.07,13.82,11.21,21.52,33.59,0,0,0,20.88,18.9,7.87,0,1.57,3.03,0,360,360,17,324,17,312,192,310,290,270,242.6,245,63.1,156.4
14.92,23.19,13.08,13.87,11.2,21.51,33.65,0,1.83,0,20.87,18.94,7.81,0,1.58,3.07,15.68,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.6
14.92,23.19,13.08,13.87,11.2,21.51,33.65,0,1.83,0,20.87,18.94,7.81,0,1.58,3.07,15.68,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156
14.92,23.19,13.08,13.87,11.2,21.51,33.65,0,1.83,0,20.87,18.94,7.81,0,1.58,3.07,15.68,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,156.6
14.92,23.19,13.07,13.81,11.18,21.49,33.62,0,1.84,0,20.87,18.92,7.88,0,1.61,3.03,15.68,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.07,13.81,11.18,21.49,33.62,0,1.84,0,20.87,18.92,7.88,0,1.61,3.03,15.68,360,360,19,324,19,312,193,310,290,270,242.6,245,63.1,155.9
14.92,23.19,13.05,13.85,11.12,21.46,33.6,2.54,1.63,0,20.86,18.94,7.92,0,1.52,3.08,15.81,360,361,17,324,17,312,192,310,290,270,242.6,245,63.1,156.1
14.92,23.19,13.05,13.85,11.12,21.46,33.6,2.54,1.63,0,20.86,18.94,7.92,0,1.52,3.08,15.81,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.8
14.92,23.19,13.05,13.85,11.12,21.46,33.6,2.54,1.63,0,20.86,18.94,7.92,0,1.52,3.08,15.81,360,361,17,325,17,312,192,310,290,270,242.6,245,63.1,156.8
14.92,23.19,13.06,13.93,11.25,21.54,33.58,0,0,0,20.88,19.05,7.83,0,1.6,3.03,0,360,360,17,325,17,312,193,309.9,290,270,242.6,245,63.1,156.8
14.92,23.19,13.06,13.93,11.25,21.54,33.58,0,0,0,20.88,19.05,7.83,0,1.6,3.03,0,360,361,17,325,17,312,192,309.9,290,270,242.6,245,63.1,156.7
14.92,23.19,13.07,13.84,11.28,21.55,33.55,0,1.65,0,20.88,18.98,7.86,0,1.56,3.09,15.78,360,360,19,325,19,312,193,309.9,290,270,242.6,245,63.1,156
14.92,23.19,13.07,13.84,11.28,21.55,33.55,0,1.65,0,20.88,18.98,7.86,0,1.56,3.09,15.78,360,361,18,325,18,312,192,309.9,290,270,242.6,245,63.1,157
14.92,23.19,13.07,13.84,11.28,21.55,33.55,0,1.65,0,20.88,18.98,7.86,0,1.56,3.09,15.78,360,360,17,325,17,312,193,309.9,290,270,242.6,245,63.1,156.5
14.92,23.19,13.06,13.82,11.19,21.54,33.64,0,0,0,20.89,19.04,7.82,0,1.49,3.04,0,360,361,17,324,17,312,193,309.9,290,270,242.6,245,63.1,155.6
14.92,23.19,13.06,13.82,11.19,21.54,33.64,0,0,0,20.89,19.04,7.82,0,1.49,3.04,0,360,360,17,324,17,312,192,310,290,270,242.6,245,63.1,156.9
14.92,23.19,13.08,13.83,11.34,21.5,33.52,2.59,1.66,0,20.88,19.1,7.83,0,1.5,3.06,15.78,360,361,18,324,18,312,193,310,290,270,242.6,245,63.1,156
14.92,23.19,13.08,13.83,11.34,21.5,33.52,2.59,1.66,0,20.88,19.1,7.83,0,1.5,3.06,15.78,360,360,18,324,18,312,193,310,290,270,242.6,245,63.1,156.1
14.92,23.19,13.09,13.88,11.32,21.51,33.55,0,0,0,20.9,18.91,7.88,0,1.54,3.04,0,360,361,19,324,19,312,193,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.09,13.88,11.32,21.51,33.55,0,0,0,20.9,18.91,7.88,0,1.54,3.04,0,360,361,18,324,18,312,193,310,290,270,242.6,245,63.1,156.1
14.92,23.19,13.09,13.88,11.32,21.51,33.55,0,0,0,20.9,18.91,7.88,0,1.54,3.04,0,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.3
14.92,23.19,13.06,13.88,11.27,21.53,33.51,0,1.73,0,20.92,19.07,7.91,0,1.57,3.06,15.77,360,361,17,324,17,312,193,310,290,270,242.6,245,63.1,156.8
14.92,23.19,13.06,13.88,11.27,21.53,33.51,0,1.73,0,20.92,19.07,7.91,0,1.57,3.06,15.77,360,361,17,324,17,312,193,310,290,270,242.7,245,63.1,155.9
14.92,23.19,13.08,13.82,11.26,21.51,33.55,0,1.69,0,20.88,19.07,7.94,0,1.52,3.03,15.78,360,361,17,324,17,312,193,310,290,270,242.7,245,63.1,155.9
14.92,23.19,13.08,13.82,11.26,21.51,33.55,0,1.69,0,20.88,19.07,7.94,0,1.52,3.03,15.78,360,361,17,324,17,312,192,310,290,270,242.7,245,63.1,156.1
14.92,23.19,13.05,13.83,11.24,21.52,33.56,0,0,0,20.89,18.94,7.92,0,1.48,3.05,0,360,361,16,324,16,312,192,310,290,270,242.7,245,63.1,156.3
14.92,23.19,13.05,13.83,11.24,21.52,33.56,0,0,0,20.89,18.94,7.92,0,1.48,3.05,0,360,360,17,324,17,312,193,310,290,270,242.7,245,63.1,155.6
14.92,23.19,13.05,13.83,11.24,21.52,33.56,0,0,0,20.89,18.94,7.92,0,1.48,3.05,0,360,361,18,325,18,311,193,310,290,270,242.7,245,63.1,155.7
14.92,23.19,13.05,13.82,11.34,21.5,33.44,0,0,0,20.86,18.83,8,0,1.59,3.04,0,360,360,18,325,18,311,192,310,290,270,242.7,245,63.1,156.3
14.92,23.19,13.05,13.82,11.34,21.5,33.44,0,0,0,20.86,18.83,8,0,1.59,3.04,0,360,361,18,325,18,311,192,310,290,270,242.7,245,63.1,155.9
14.92,23.19,13.05,13.88,11.24,21.53,33.55,0,0,0,20.89,18.82,7.87,0,1.52,3.01,0,360,361.2609842,18.01152942,325.0065574,18.01152942,310.9936301,191.8196385,310,290,270,242.7,245,63.1,156
14.92,23.19,13.05,13.88,11.24,21.53,33.55,0,0,0,20.89,18.82,7.87,0,1.52,3.01,0,360,361,18,325,18,311,192,310,290,270,242.6,245,63.1,155.6
14.92,23.19,13.03,13.81,11.26,21.49,33.51,0,0,0,20.86,19.06,7.89,0,1.55,3.06,0,360,361,18,325,18,311,193,310,290,270,242.6,245,63.1,155.9
14.92,23.19,13.03,13.81,11.26,21.49,33.51,0,0,0,20.86,19.06,7.89,0,1.55,3.06,0,360,361,18,325,18,311,193,310,290,270,242.6,245,63.1,155.6
14.92,23.19,13.03,13.81,11.26,21.49,33.51,0,0,0,20.86,19.06,7.89,0,1.55,3.06,0,360,361,17,325,17,311,193,310,290,270,242.6,245,63.1,156.1
14.92,23.19,13.06,13.83,11.21,21.56,33.5,0,0,0,20.89,19.01,7.87,0,1.51,3.07,0,360,361,17,325,17,311,193,310,290,270,242.6,245,63.1,156
14.92,23.19,13.06,13.83,11.21,21.56,33.5,0,0,0,20.89,19.01,7.87,0,1.51,3.07,0,360,361,17,324,17,311,193,310,290,270,242.6,245,63.1,155.7
14.92,23.19,13.07,13.75,11.22,21.48,33.53,0,0,0,20.89,18.98,7.9,0,1.56,3.03,0,360,361,19,324,19,311,192,310,290,270,242.6,245,63.1,156.6
14.92,23.19,13.07,13.75,11.22,21.48,33.53,0,0,0,20.89,18.98,7.9,0,1.56,3.03,0,360,360,18,324,18,311,193,310,290,270,242.6,245,63.1,156.4
14.92,23.19,13.06,13.86,11.3,21.52,33.41,0,0,0,20.91,19.17,7.92,0,1.51,3.07,0,360,361,18,324,18,311,192,310,290,270,242.6,245,63.1,156.2
14.92,23.19,13.06,13.86,11.3,21.52,33.41,0,0,0,20.91,19.17,7.92,0,1.51,3.07,0,360,360,17,324,17,311,193,310,290,270,242.6,245,63.1,156.8
14.92,23.19,13.09,13.85,11.31,21.48,33.47,0,1.73,0,20.87,18.87,7.9,0,1.57,3.03,15.79,360,360,18,324,18,311,193,310,290,270,242.6,245,63.1,157.4
14.92,23.19,13.09,13.85,11.31,21.48,33.47,0,1.73,0,20.87,18.87,7.9,0,1.57,3.03,15.79,360,360,18,324,18,311,193,310,290,270,242.6,245,63.1,157.4
14.92,23.19,13.09,13.85,11.31,21.48,33.47,0,1.73,0,20.87,18.87,7.9,0,1.57,3.03,15.79,360,360,18,324,18,311,192,310,290,270,242.6,245,63.1,156.9
14.92,23.19,13.06,13.89,11.3,21.52,33.47,0,0,0,20.89,18.92,7.88,0,1.6,3.01,0,360,360,17,324,17,311,193,310,290,270,242.6,245,63.1,157
14.83,23.36,13.06,13.89,11.3,21.52,33.47,0,0,0,20.89,18.92,7.88,0,1.6,3.01,0,360,360,17,324,17,311,193,310,290,270,242.6,245,63.1,156.8
14.83,23.36,13.09,13.96,11.32,21.52,33.45,0,1.64,0,20.85,18.9,7.85,0,1.62,3.05,15.87,360,360,18,324,18,311,193,310,290,270,242.6,245,63.1,156.4
14.83,23.36,13.09,13.96,11.32,21.52,33.45,0,1.64,0,20.85,18.9,7.85,0,1.62,3.05,15.87,360,360,17,324,17,311,193,310,290,270,242.6,245,63.1,156.2
14.83,23.36,13.09,13.96,11.32,21.52,33.45,0,1.64,0,20.85,18.9,7.85,0,1.62,3.05,15.87,360,360,17,324,17,311,193,310,290,270,242.6,245,63.1,157.2
14.83,23.36,13.08,13.85,11.25,21.49,33.52,0,1.64,0,20.91,18.91,7.93,0,1.6,3.07,15.83,360,360,18,324,18,311,193,310,290,270,242.6,245,63.1,157.4
14.83,23.36,13.08,13.85,11.25,21.49,33.52,0,1.64,0,20.91,18.91,7.93,0,1.6,3.07,15.83,360,360,17,325,17,311,193,310,290,270,242.6,245,63.1,157.4
14.83,23.36,13.09,13.91,11.38,21.51,33.43,0,0,0,20.9,18.83,7.91,0,1.49,3.02,0,360,360,17,325,17,311,193,310,290,270,242.6,245,63.1,157.4
14.83,23.36,13.09,13.91,11.38,21.51,33.43,0,0,0,20.9,18.83,7.91,0,1.49,3.02,0,360,360,17,325,17,311,192,310,290,270,242.6,245,63.1,157.4
14.83,23.36,13.06,13.89,11.33,21.52,33.49,0,1.58,0,20.88,18.86,7.9,0,1.51,3.04,15.86,360,360,17,325,17,311,192,310,290,270,242.6,245,63.1,157
14.83,23.36,13.06,13.89,11.33,21.52,33.49,0,1.58,0,20.88,18.86,7.9,0,1.51,3.04,15.86,360,360,17,325,17,311,193,310,290,270,242.6,245,63.1,156.8
14.83,23.36,13.08,13.87,11.22,21.52,33.58,0,0,0,20.91,18.91,8.08,0,1.59,3.05,0,360,360,17,325,17,311,193,310,290,270,242.6,245,63.1,157.3
14.83,23.36,13.08,13.87,11.22,21.52,33.58,0,0,0,20.91,18.91,8.08,0,1.59,3.05,0,360,360,18,325,18,311,192,310,290,270,242.6,245,63.1,157.2
14.83,23.36,13.06,13.9,11.31,21.52,33.48,0,1.6,0,20.91,19.12,7.93,0,1.54,3.03,15.87,360,360,17,325,17,311,193,310,290,270,242.6,245,63.1,157.3
14.83,23.36,13.06,13.9,11.31,21.52,33.48,0,1.6,0,20.91,19.12,7.93,0,1.54,3.03,15.87,360,360,18,325,18,311,193,310,290,270,242.6,245,63.1,157.3
14.83,23.36,13.06,13.9,11.31,21.52,33.48,0,1.6,0,20.91,19.12,7.93,0,1.54,3.03,15.87,359,360,18,324,18,311,193,310,290,270,242.6,245,63.1,156.7
14.83,23.36,13.04,13.81,11.24,21.52,33.46,2.58,1.57,0,20.87,19.07,7.83,0,1.58,3.05,15.85,360,360,17,324,17,311,192,310,290,270,242.6,245,63.1,156.9
14.83,23.36,13.04,13.81,11.24,21.52,33.46,2.58,1.57,0,20.87,19.07,7.83,0,1.58,3.05,15.85,360,360,18,324,18,311,192,310,290,270,242.6,245,63.1,157.2
14.83,23.36,13.08,13.88,11.3,21.5,33.46,0,1.62,0,20.9,19.2,7.9,0,1.58,3.03,15.85,359,360,17,324,17,311,192,310,290,270,242.6,245,63.1,157.7
14.83,23.36,13.08,13.88,11.3,21.5,33.46,0,1.62,0,20.9,19.2,7.9,0,1.58,3.03,15.85,360,360,17,324,17,311,192,310,290,270,242.6,245,63.1,157.8
14.83,23.36,13.08,13.88,11.3,21.5,33.46,0,1.62,0,20.9,19.2,7.9,0,1.58,3.03,15.85,359,360,17,324,17,311,192,310,290,270,242.6,245,63.1,157.2
